UID,iso3,Admin2,Province_State,Lat,Long_,Population
84013297,USA,Walton,Georgia,33.78017694,-83.73552314,94593
84013299,USA,Ware,Georgia,31.05449097,-82.42224148,35734
84013301,USA,Warren,Georgia,33.41146451,-82.67795848,5254
84013303,USA,Washington,Georgia,32.96711864,-82.79357039,20374
84013305,USA,Wayne,Georgia,31.5521809,-81.91894878,29927
84013307,USA,Webster,Georgia,32.04066113,-84.54742852,2607
84013309,USA,Wheeler,Georgia,32.12009104,-82.72574721,7855
84013311,USA,White,Georgia,34.64624278,-83.74905525,30798
84013313,USA,Whitfield,Georgia,34.80987459,-84.96093476,104628
84013315,USA,Wilcox,Georgia,31.97496928,-83.43438555,8635
84013317,USA,Wilkes,Georgia,33.78290391,-82.74286107,9777
84013319,USA,Wilkinson,Georgia,32.80291082,-83.17140684,8954
84013321,USA,Worth,Georgia,31.55162306,-83.85090513,20247
84015001,USA,Hawaii,Hawaii,19.60121157,-155.5210167,201513
84015003,USA,Honolulu,Hawaii,21.45803166,-157.9712182,974563
84015005,USA,Kalawao,Hawaii,21.17882515,-156.9583592,86
84015007,USA,Kauai,Hawaii,22.03935037,-159.5966786,72293
84015009,USA,Maui,Hawaii,20.86399628,-156.5689097,167417
84016001,USA,Ada,Idaho,43.4526575,-116.2415516,481587
84016003,USA,Adams,Idaho,44.89333571,-116.4545247,4294
84016005,USA,Bannock,Idaho,42.67002716,-112.2233311,87808
84016007,USA,Bear Lake,Idaho,42.28269683,-111.3289238,6125
84016009,USA,Benewah,Idaho,47.21754179,-116.6586851,9298
84016011,USA,Bingham,Idaho,43.2167288,-112.3978437,46811
84016013,USA,Blaine,Idaho,43.4085812,-113.9752658,23021
84016015,USA,Boise,Idaho,43.98829931,-115.7309284,7831
84016017,USA,Bonner,Idaho,48.29996017,-116.6017932,45739
84016019,USA,Bonneville,Idaho,43.38713372,-111.6161537,119062
84016021,USA,Boundary,Idaho,48.76684761,-116.4630179,12245
84016023,USA,Butte,Idaho,43.72592209,-113.1735463,2597
84016025,USA,Camas,Idaho,43.46665742,-114.8065892,1106
84016027,USA,Canyon,Idaho,43.61970148,-116.7095499,229849
84016029,USA,Caribou,Idaho,42.77149116,-111.5597683,7155
84016031,USA,Cassia,Idaho,42.28347888,-113.6012409,24030
84016033,USA,Clark,Idaho,44.28496071,-112.3505704,845
84016035,USA,Clearwater,Idaho,46.67459924,-115.6622393,8756
84016037,USA,Custer,Idaho,44.24186819,-114.2855494,4315
84016039,USA,Elmore,Idaho,43.3507101,-115.4701578,27511
84016041,USA,Franklin,Idaho,42.18332217,-111.8149666,13876
84016043,USA,Fremont,Idaho,44.22800938,-111.4809943,13099
84016045,USA,Gem,Idaho,44.06482372,-116.398376,18112
84016047,USA,Gooding,Idaho,42.96927962,-114.8108306,15179
84016049,USA,Idaho,Idaho,45.84721541,-115.4634436,16667
84016051,USA,Jefferson,Idaho,43.82078483,-112.3131749,29871
84016053,USA,Jerome,Idaho,42.68891267,-114.2655033,24412
84016055,USA,Kootenai,Idaho,47.67282258,-116.7020872,165697
84016057,USA,Latah,Idaho,46.81587887,-116.7113698,40108
84016059,USA,Lemhi,Idaho,44.9438088,-113.9309747,8027
84016061,USA,Lewis,Idaho,46.23315327,-116.434146,3838
84016063,USA,Lincoln,Idaho,43.0012336,-114.1358773,5366
84016065,USA,Madison,Idaho,43.78141028,-111.6538474,39907
84016067,USA,Minidoka,Idaho,42.85518524,-113.6357257,21039
84016069,USA,Nez Perce,Idaho,46.32638236,-116.7500975,40408
84016071,USA,Oneida,Idaho,42.1949428,-112.5407838,4531
84016073,USA,Owyhee,Idaho,42.58016894,-116.1693871,11823
84016075,USA,Payette,Idaho,44.00545243,-116.7647695,23951
84016077,USA,Power,Idaho,42.69254894,-112.8395742,7681
84016079,USA,Shoshone,Idaho,47.35364087,-115.8916749,12882
84016081,USA,Teton,Idaho,43.75303583,-111.2056773,12142
84016083,USA,Twin Falls,Idaho,42.35440512,-114.6685381,86878
84016085,USA,Valley,Idaho,44.76728382,-115.5676773,11392
84016087,USA,Washington,Idaho,44.45275475,-116.7847688,10194
84017001,USA,Adams,Illinois,39.98815591,-91.18786813,65435
84017003,USA,Alexander,Illinois,37.18049267,-89.32910838,5761
84017005,USA,Bond,Illinois,38.88829622,-89.43534887,16426
84017007,USA,Boone,Illinois,42.32359279,-88.82345779,53544
84017009,USA,Brown,Illinois,39.96209138,-90.75068024,6578
84017011,USA,Bureau,Illinois,41.40385234,-89.5283051,32628
84017013,USA,Calhoun,Illinois,39.16840183,-90.66330078,4739
84017015,USA,Carroll,Illinois,42.06823429,-89.93395545,14305
84017017,USA,Cass,Illinois,39.96991073,-90.24734436,12147
84017019,USA,Champaign,Illinois,40.13919438,-88.20046615,209689
84017021,USA,Christian,Illinois,39.54581621,-89.27780482,32304
84017023,USA,Clark,Illinois,39.33425789,-87.78705622,15441
84017025,USA,Clay,Illinois,38.75388572,-88.48914513,13184
84017027,USA,Clinton,Illinois,38.60704876,-89.42385254,37562
84017029,USA,Coles,Illinois,39.51949084,-88.22358557,50621
84017031,USA,Cook,Illinois,41.84144849,-87.81658794,5150233
84017033,USA,Crawford,Illinois,39.0032229,-87.75954624,18667
84017035,USA,Cumberland,Illinois,39.27432424,-88.2401158,10766
84017037,USA,DeKalb,Illinois,41.89373302,-88.76958483,104897
84017039,USA,De Witt,Illinois,40.17514519,-88.90959682,15638
84017041,USA,Douglas,Illinois,39.76768052,-88.21854195,19465
84017043,USA,DuPage,Illinois,41.85116968,-88.08642662,922921
84017045,USA,Edgar,Illinois,39.6809186,-87.74759563,17161
84017047,USA,Edwards,Illinois,38.41353228,-88.05720863,6395
84017049,USA,Effingham,Illinois,39.05935711,-88.58969584,34008
84017051,USA,Fayette,Illinois,39.00072038,-89.02452658,21336
84017053,USA,Ford,Illinois,40.59706922,-88.22350769,12961
84017055,USA,Franklin,Illinois,37.99189086,-88.92567818,38469
84017057,USA,Fulton,Illinois,40.47289135,-90.20862357,34340
84017059,USA,Gallatin,Illinois,37.76430935,-88.22953869,4828
84017061,USA,Greene,Illinois,39.35907414,-90.388865,12969
84017063,USA,Grundy,Illinois,41.28569601,-88.41905692,51054
84017065,USA,Hamilton,Illinois,38.08163641,-88.53883373,8116
84017067,USA,Hancock,Illinois,40.40423981,-91.16313899,17708
84017069,USA,Hardin,Illinois,37.51810645,-88.26873022,3821
84017071,USA,Henderson,Illinois,40.81908672,-90.92491462,6646
84017073,USA,Henry,Illinois,41.3533994,-90.13296166,48913
84017075,USA,Iroquois,Illinois,40.74717633,-87.82466784,27114
84017077,USA,Jackson,Illinois,37.78595185,-89.38232563,56750
84017079,USA,Jasper,Illinois,39.01054275,-88.15437049,9610
84017081,USA,Jefferson,Illinois,38.29980057,-88.9240025,37684
84017083,USA,Jersey,Illinois,39.08869046,-90.35393073,21773
84017085,USA,Jo Daviess,Illinois,42.36542373,-90.21094405,21235
84017087,USA,Johnson,Illinois,37.45939802,-88.88165419,12417
84017089,USA,Kane,Illinois,41.93842729,-88.42861412,532403
84017091,USA,Kankakee,Illinois,41.13746989,-87.86205334,109862
84017093,USA,Kendall,Illinois,41.59081014,-88.42869583,128990
84017095,USA,Knox,Illinois,40.93148779,-90.2133034,49699
84017097,USA,Lake,Illinois,42.3224907,-88.00367925,696535
84017099,USA,LaSalle,Illinois,41.3442613,-88.88633881,108669
84017101,USA,Lawrence,Illinois,38.71987914,-87.72884035,15678
84017103,USA,Lee,Illinois,41.74583951,-89.29977132,34096
84017105,USA,Livingston,Illinois,40.89188292,-88.55784752,35648
84017107,USA,Logan,Illinois,40.12581572,-89.36638784,28618
84017109,USA,McDonough,Illinois,40.45674722,-90.67775541,29682
84017111,USA,McHenry,Illinois,42.32451172,-88.45248227,307774
84017113,USA,McLean,Illinois,40.48996987,-88.84621113,171517
84017115,USA,Macon,Illinois,39.86064913,-88.96342505,104009
84017117,USA,Macoupin,Illinois,39.26119767,-89.92424028,44926
84017119,USA,Madison,Illinois,38.83042506,-89.90422563,262966
84017121,USA,Marion,Illinois,38.64963204,-88.91899208,37205
84017123,USA,Marshall,Illinois,41.0327901,-89.34510444,11438
84017125,USA,Mason,Illinois,40.23917274,-89.91824452,13359
84017127,USA,Massac,Illinois,37.22078441,-88.71036614,13772
84017129,USA,Menard,Illinois,40.02742725,-89.80246001,12196
84017131,USA,Mercer,Illinois,41.20596782,-90.74290052,15437
84017133,USA,Monroe,Illinois,38.27594376,-90.17761038,34637
84017135,USA,Montgomery,Illinois,39.23198845,-89.47809254,28414
84017137,USA,Morgan,Illinois,39.71654544,-90.20255104,33658
84017139,USA,Moultrie,Illinois,39.64187451,-88.62099969,14501
84017141,USA,Ogle,Illinois,42.04165196,-89.32184679,50643
84017143,USA,Peoria,Illinois,40.78702156,-89.76078901,179179
84017145,USA,Perry,Illinois,38.08510853,-89.36856219,20916
84017147,USA,Piatt,Illinois,40.01360584,-88.59319339,16344
84017149,USA,Pike,Illinois,39.62265059,-90.8877017,15561
84017151,USA,Pope,Illinois,37.41391284,-88.56152109,4177
84017153,USA,Pulaski,Illinois,37.22631423,-89.13085001,5335
84017155,USA,Putnam,Illinois,41.2013541,-89.2869272,5739
84017157,USA,Randolph,Illinois,38.05095369,-89.82512254,31782
84017159,USA,Richland,Illinois,38.71240969,-88.08475366,15513
84017161,USA,Rock Island,Illinois,41.46613806,-90.57042164,141879
84017163,USA,St. Clair,Illinois,38.46996033,-89.93063427,259686
84017165,USA,Saline,Illinois,37.75332999,-88.54119706,23491
84017167,USA,Sangamon,Illinois,39.75836914,-89.65872023,194672
84017169,USA,Schuyler,Illinois,40.1571798,-90.61114163,6768
84017171,USA,Scott,Illinois,39.6429169,-90.47814431,4951
84017173,USA,Shelby,Illinois,39.39133527,-88.80611122,21634
84017175,USA,Stark,Illinois,41.09309773,-89.79745866,5342
84017177,USA,Stephenson,Illinois,42.35129217,-89.662598,44498
84017179,USA,Tazewell,Illinois,40.50716185,-89.51404662,131803
84017181,USA,Union,Illinois,37.47119609,-89.25548938,16653
84017183,USA,Vermilion,Illinois,40.18417171,-87.73384359,75758
84017185,USA,Wabash,Illinois,38.44272901,-87.84922065,11520
84017187,USA,Warren,Illinois,40.84925021,-90.6147432,16844
84017189,USA,Washington,Illinois,38.35309213,-89.40982703,13887
84017191,USA,Wayne,Illinois,38.42955355,-88.42586459,16215
84017193,USA,White,Illinois,38.08706198,-88.17657461,13537
84017195,USA,Whiteside,Illinois,41.75509713,-89.91556058,55175
84017197,USA,Will,Illinois,41.44619267,-87.97862712,690743
84017199,USA,Williamson,Illinois,37.73033511,-88.92994027,66597
84017201,USA,Winnebago,Illinois,42.33641854,-89.16085327,282572
84017203,USA,Woodford,Illinois,40.78579374,-89.20973757,38459
84018001,USA,Adams,Indiana,40.7457653,-84.93671406,35777
84018003,USA,Allen,Indiana,41.09194313,-85.06800636,379299
84018005,USA,Bartholomew,Indiana,39.20744865,-85.89558181,83779
84018007,USA,Benton,Indiana,40.60626947,-87.31093999,8748
84018009,USA,Blackford,Indiana,40.47388153,-85.32499702,11758
84018011,USA,Boone,Indiana,40.0509304,-86.46841646,67843
84018013,USA,Brown,Indiana,39.19605589,-86.22868909,15092
84018015,USA,Carroll,Indiana,40.5807832,-86.56198812,20257
84018017,USA,Cass,Indiana,40.76135835,-86.34830753,37689
84018019,USA,Clark,Indiana,38.48015445,-85.70510334,118302
84018021,USA,Clay,Indiana,39.39561833,-87.11723506,26225
84018023,USA,Clinton,Indiana,40.30319754,-86.47277257,32399
84018025,USA,Crawford,Indiana,38.28814402,-86.44518825,10577
84018027,USA,Daviess,Indiana,38.70186039,-87.07185406,33351
84018029,USA,Dearborn,Indiana,39.14647946,-84.97333539,49458
84018031,USA,Decatur,Indiana,39.30712658,-85.50087166,26559
84018033,USA,DeKalb,Indiana,41.39804622,-84.99906934,43475
84018035,USA,Delaware,Indiana,40.22787247,-85.39732772,114135
84018037,USA,Dubois,Indiana,38.36597551,-86.8792417,42736
84018039,USA,Elkhart,Indiana,41.59761169,-85.85875695,206341
84018041,USA,Fayette,Indiana,39.63684962,-85.17797541,23102
84018043,USA,Floyd,Indiana,38.32117957,-85.90385377,78522
84018045,USA,Fountain,Indiana,40.12361933,-87.24217689,16346
84018047,USA,Franklin,Indiana,39.4142482,-85.06062647,22758
84018049,USA,Fulton,Indiana,41.0469907,-86.26252745,19974
84018051,USA,Gibson,Indiana,38.30393723,-87.58054938,33659
84018053,USA,Grant,Indiana,40.51587228,-85.65468702,65769
84018055,USA,Greene,Indiana,39.03630547,-86.96223202,31922
84018057,USA,Hamilton,Indiana,40.07306535,-86.05244729,338011
84018059,USA,Hancock,Indiana,39.82304555,-85.77566351,78168
84018061,USA,Harrison,Indiana,38.19467379,-86.10948271,40515
84018063,USA,Hendricks,Indiana,39.76719009,-86.51037283,170311
84018065,USA,Henry,Indiana,39.93029017,-85.39625719,47972
84018067,USA,Howard,Indiana,40.48527731,-86.11351892,82544
84018069,USA,Huntington,Indiana,40.82907273,-85.48822092,36520
84018071,USA,Jackson,Indiana,38.9091582,-86.03851889,44231
84018073,USA,Jasper,Indiana,41.02078733,-87.11553319,33562
84018075,USA,Jay,Indiana,40.43781032,-85.00576229,20436
84018077,USA,Jefferson,Indiana,38.78576239,-85.43633383,32308
84018079,USA,Jennings,Indiana,38.99588883,-85.62710784,27735
84018081,USA,Johnson,Indiana,39.48994426,-86.10149107,158167
84018083,USA,Knox,Indiana,38.68861576,-87.4194665,36594
84018085,USA,Kosciusko,Indiana,41.24521668,-85.86312322,79456
84018087,USA,LaGrange,Indiana,41.64232188,-85.42674232,39614
84018089,USA,Lake,Indiana,41.41874274,-87.38277575,485493
84018091,USA,LaPorte,Indiana,41.54366008,-86.74072188,109888
84018093,USA,Lawrence,Indiana,38.84112637,-86.48361629,45370
84018095,USA,Madison,Indiana,40.16143691,-85.71964711,129569
84018097,USA,Marion,Indiana,39.78163624,-86.13826325,964582
84018099,USA,Marshall,Indiana,41.32467367,-86.26185087,46258
84018101,USA,Martin,Indiana,38.7099921,-86.80373186,10255
84018103,USA,Miami,Indiana,40.76940965,-86.04525048,35516
84018105,USA,Monroe,Indiana,39.16130004,-86.52414358,148431
84018107,USA,Montgomery,Indiana,40.04034823,-86.89335024,38338
84018109,USA,Morgan,Indiana,39.47899078,-86.44573375,70489
84018111,USA,Newton,Indiana,40.95610449,-87.39635768,13984
84018113,USA,Noble,Indiana,41.39672484,-85.41966713,47744
84018115,USA,Ohio,Indiana,38.955305,-84.96515993,5875
84018117,USA,Orange,Indiana,38.5411892,-86.49523093,19646
84018119,USA,Owen,Indiana,39.31145587,-86.83900724,20799
84018121,USA,Parke,Indiana,39.77202286,-87.20375833,16937
84018123,USA,Perry,Indiana,38.07809328,-86.63741946,19169
84018125,USA,Pike,Indiana,38.40112197,-87.23574907,12389
84018127,USA,Porter,Indiana,41.45986947,-87.06848888,170389
84018129,USA,Posey,Indiana,38.02097333,-87.86480429,25427
84018131,USA,Pulaski,Indiana,41.04166107,-86.69890683,12353
84018133,USA,Putnam,Indiana,39.66437981,-86.84517605,37576
84018135,USA,Randolph,Indiana,40.15734772,-85.01139319,24665
84018137,USA,Ripley,Indiana,39.10235626,-85.26212744,28324
84018139,USA,Rush,Indiana,39.62002287,-85.4655599,16581
84018141,USA,St. Joseph,Indiana,41.61756781,-86.29040834,271826
84018143,USA,Scott,Indiana,38.68672078,-85.74627859,23873
84018145,USA,Shelby,Indiana,39.52305623,-85.7915857,44729
84018147,USA,Spencer,Indiana,38.01519732,-87.0079644,20277
84018149,USA,Starke,Indiana,41.27890281,-86.64686895,22995
84018151,USA,Steuben,Indiana,41.64423868,-85.00101094,34594
84018153,USA,Sullivan,Indiana,39.08952258,-87.41414469,20669
84018155,USA,Switzerland,Indiana,38.82767338,-85.03022429,10751
84018157,USA,Tippecanoe,Indiana,40.38872739,-86.89413959,195732
84018159,USA,Tipton,Indiana,40.31123252,-86.05234925,15148
84018161,USA,Union,Indiana,39.62550777,-84.92497066,7054
84018163,USA,Vanderburgh,Indiana,38.02658833,-87.58763124,181451
84018165,USA,Vermillion,Indiana,39.8523352,-87.46160542,15498
84018167,USA,Vigo,Indiana,39.42944561,-87.39169027,107038
84018169,USA,Wabash,Indiana,40.84704239,-85.79328272,30996
84018171,USA,Warren,Indiana,40.34728141,-87.35602659,8265
84018173,USA,Warrick,Indiana,38.08922676,-87.2716085,62998
84018175,USA,Washington,Indiana,38.60219804,-86.1049363,28036
84018177,USA,Wayne,Indiana,39.8633444,-85.01044989,65884
84018179,USA,Wells,Indiana,40.72934187,-85.22132966,28296
84018181,USA,White,Indiana,40.74911165,-86.86492015,24102
84018183,USA,Whitley,Indiana,41.13863784,-85.50791236,33964
84019001,USA,Adair,Iowa,41.33075609,-94.47105874,7152
84019003,USA,Adams,Iowa,41.02903567,-94.69932645,3602
84019005,USA,Allamakee,Iowa,43.28383218,-91.37860922,13687
84019007,USA,Appanoose,Iowa,40.74324454,-92.86865906,12426
84019009,USA,Audubon,Iowa,41.6844628,-94.90581859,5496
84019011,USA,Benton,Iowa,42.08011739,-92.06463573,25645
84019013,USA,Black Hawk,Iowa,42.4704581,-92.30524729,131228
84019015,USA,Boone,Iowa,42.03657094,-93.9313999,26234
84019017,USA,Bremer,Iowa,42.77461496,-92.31795937,25062
84019019,USA,Buchanan,Iowa,42.4709188,-91.83510825,21175
84019021,USA,Buena Vista,Iowa,42.73545875,-95.15100162,19620
84019023,USA,Butler,Iowa,42.73172833,-92.79015971,14439
84019025,USA,Calhoun,Iowa,42.38521079,-94.64046046,9668
84019027,USA,Carroll,Iowa,42.03617207,-94.86032705,20165
84019029,USA,Cass,Iowa,41.33149454,-94.92792482,12836
84019031,USA,Cedar,Iowa,41.77233777,-91.13246684,18627
84019033,USA,Cerro Gordo,Iowa,43.08177563,-93.2612239,42450
84019035,USA,Cherokee,Iowa,42.73538914,-95.62389402,11235
84019037,USA,Chickasaw,Iowa,43.06001295,-92.31773347,11933
84019039,USA,Clarke,Iowa,41.02868181,-93.78499767,9395
84019041,USA,Clay,Iowa,43.08247182,-95.15096481,16016
84019043,USA,Clayton,Iowa,42.84443388,-91.34133693,17549
84019045,USA,Clinton,Iowa,41.89981633,-90.53275096,46429
84019047,USA,Crawford,Iowa,42.03718237,-95.3819718,16820
84019049,USA,Dallas,Iowa,41.68560356,-94.04127625,93453
84019051,USA,Davis,Iowa,40.74773536,-92.41005468,9000
84019053,USA,Decatur,Iowa,40.73742757,-93.78645949,7870
84019055,USA,Delaware,Iowa,42.47104597,-91.3664492,17011
84019057,USA,Des Moines,Iowa,40.92012606,-91.18326592,38967
84019059,USA,Dickinson,Iowa,43.37787725,-95.1510206,17258
84019061,USA,Dubuque,Iowa,42.46815349,-90.88181925,97311
84019063,USA,Emmet,Iowa,43.37782951,-94.67858943,9208
84019065,USA,Fayette,Iowa,42.86271799,-91.8441231,19650
84019067,USA,Floyd,Iowa,43.0600053,-92.78940097,15642
84019069,USA,Franklin,Iowa,42.73270384,-93.26256925,10070
84019071,USA,Fremont,Iowa,40.7454272,-95.60129045,6960
84019073,USA,Greene,Iowa,42.03614551,-94.39658081,8888
84019075,USA,Grundy,Iowa,42.40183723,-92.78829551,12232
84019077,USA,Guthrie,Iowa,41.68378965,-94.50111014,10689
84019079,USA,Hamilton,Iowa,42.38382428,-93.70197703,14773
84019081,USA,Hancock,Iowa,43.08178477,-93.73454884,10630
84019083,USA,Hardin,Iowa,42.38353877,-93.23654611,16846
84019085,USA,Harrison,Iowa,41.68330137,-95.81558439,14049
84019087,USA,Henry,Iowa,40.98767962,-91.54436349,19954
84019089,USA,Howard,Iowa,43.35671042,-92.31702714,9158
84019091,USA,Humboldt,Iowa,42.7764426,-94.20722537,9558
84019093,USA,Ida,Iowa,42.38696136,-95.51355387,6860
84019095,USA,Iowa,Iowa,41.68630265,-92.0643373,16184
84019097,USA,Jackson,Iowa,42.17178824,-90.57354837,19439
84019099,USA,Jasper,Iowa,41.68576082,-93.05567785,37185
84019101,USA,Jefferson,Iowa,41.03192394,-91.94849466,18295
84019103,USA,Johnson,Iowa,41.67169354,-91.58754744,151140
84019105,USA,Jones,Iowa,42.12118609,-91.13139641,20681
84019107,USA,Keokuk,Iowa,41.33649833,-92.1785067,10246
84019109,USA,Kossuth,Iowa,43.20405458,-94.20691791,14813
84019111,USA,Lee,Iowa,40.64181461,-91.48183025,33657
